epoch,train_loss,test_loss
1,0.30562952160835266,0.2610997259616852
5,0.205105721950531,0.18552778661251068
10,0.14150169491767883,0.1298011988401413
15,0.10272006690502167,0.09431055933237076
20,0.07804287225008011,0.07249216735363007
25,0.06669963896274567,0.06290710717439651
30,0.061654556542634964,0.05844375863671303
35,0.059098873287439346,0.05623294785618782
40,0.05750377103686333,0.05495189130306244
45,0.05620265752077103,0.05388457328081131
50,0.05496247485280037,0.052769917994737625
55,0.053725458681583405,0.05162453651428223
60,0.052405767142772675,0.050341032445430756
65,0.05099666863679886,0.04900490865111351
70,0.049568578600883484,0.04769781231880188
75,0.04824589565396309,0.046504903584718704
80,0.04705844074487686,0.04544778913259506
85,0.04598008841276169,0.04453345015645027
90,0.04502567648887634,0.043734464794397354
95,0.04420936852693558,0.043051037937402725
100,0.04349865764379501,0.042447760701179504
105,0.0428704135119915,0.041905518621206284
110,0.042294081300497055,0.041384898126125336
115,0.041737496852874756,0.04086500406265259
120,0.04119187593460083,0.040341123938560486
125,0.040651168674230576,0.039809614419937134
130,0.04011211544275284,0.03927699476480484
135,0.03957344591617584,0.03873690962791443
140,0.0390346460044384,0.038195494562387466
145,0.03856147825717926,0.03775445371866226
150,0.03804846853017807,0.037195462733507156
155,0.037448275834321976,0.0365803986787796
160,0.0369354672729969,0.03604807332158089
165,0.0363486222922802,0.03548942506313324
170,0.03582039847970009,0.03492582589387894
175,0.035267122089862823,0.03438229486346245
180,0.0347369983792305,0.033829767256975174
185,0.03419709950685501,0.03328324481844902
190,0.03366506099700928,0.03274213522672653
195,0.03313800320029259,0.03220558539032936
200,0.03261219710111618,0.03167309612035751
205,0.032092101871967316,0.031135108321905136
210,0.031634483486413956,0.03070240467786789
215,0.031054306775331497,0.03011079877614975
220,0.03053654357790947,0.029569799080491066
225,0.0300159715116024,0.02902589738368988
230,0.02948850765824318,0.02848820388317108
235,0.0289614237844944,0.027957210317254066
240,0.028437145054340363,0.027429498732089996
245,0.027919547632336617,0.02690711058676243
250,0.027411725372076035,0.026388928294181824
255,0.026910794898867607,0.02587706968188286
260,0.026419660076498985,0.0253592561930418
265,0.025984756648540497,0.024963503703475
270,0.02546238712966442,0.024411778897047043
275,0.025016654282808304,0.023938465863466263
280,0.024592211470007896,0.023494115099310875
285,0.02424568310379982,0.023162007331848145
290,0.02382798120379448,0.022709673270583153
295,0.023481547832489014,0.022343149408698082
300,0.023126594722270966,0.021967360749840736
305,0.022780301049351692,0.021632317453622818
310,0.022470349445939064,0.021323680877685547
315,0.022172823548316956,0.021023841574788094
320,0.021880006417632103,0.020738787949085236
325,0.02159617841243744,0.02046380005776882
330,0.02132272534072399,0.02019282802939415
335,0.02105575054883957,0.0199312511831522
340,0.020795758813619614,0.01967739313840866
345,0.02057882584631443,0.01951688341796398
350,0.02032482624053955,0.019233297556638718
355,0.02011709101498127,0.019002022221684456
360,0.019829055294394493,0.0187850221991539
365,0.01958116516470909,0.0185024905949831
