-9.812747687101364136e-02,7.970406115055084229e-02,7.634619474411010742e-01,1.284976452589035034e-01,4.552203118801116943e-01,-5.702965259552001953e-01,2.384412735700607300e-01,8.317251801490783691e-01,-1.451380699872970581e-01,6.067841649055480957e-01,3.659398108720779419e-02,-5.443408489227294922e-01,4.940584897994995117e-01
-7.641465216875076294e-02,5.979355797171592712e-02,7.546560764312744141e-01,-7.084789127111434937e-02,4.252093434333801270e-01,-5.402533411979675293e-01,3.015099465847015381e-01,8.368093371391296387e-01,-1.870537549257278442e-01,6.227028369903564453e-01,1.277804002165794373e-02,-4.969107806682586670e-01,5.800021886825561523e-01
-9.709264338016510010e-02,8.277861773967742920e-02,7.639211416244506836e-01,1.264961063861846924e-01,4.451450109481811523e-01,-5.697221755981445312e-01,2.404557764530181885e-01,8.318246006965637207e-01,-1.428932845592498779e-01,6.113702058792114258e-01,4.028071090579032898e-02,-5.444168448448181152e-01,4.927403330802917480e-01
-9.828518331050872803e-02,8.040735125541687012e-02,7.625834941864013672e-01,1.227353215217590332e-01,4.487798511981964111e-01,-5.663104057312011719e-01,2.416214793920516968e-01,8.326261043548583984e-01,-1.430849134922027588e-01,6.094885468482971191e-01,3.578604757785797119e-02,-5.445370674133300781e-01,4.956755936145782471e-01
-7.696699351072311401e-02,6.800267100334167480e-02,7.544430494308471680e-01,-5.648205801844596863e-02,4.197255969047546387e-01,-5.427542328834533691e-01,2.967441380023956299e-01,8.374977707862854004e-01,-1.801646500825881958e-01,6.256598234176635742e-01,2.101810649037361145e-02,-5.039497017860412598e-01,5.712854862213134766e-01
-7.778553664684295654e-02,6.518485397100448608e-02,7.536369562149047852e-01,-6.149114668369293213e-02,4.304181635379791260e-01,-5.391931533813476562e-01,2.971162796020507812e-01,8.383845090866088867e-01,-1.799224615097045898e-01,6.226884126663208008e-01,1.654672622680664062e-02,-5.044673085212707520e-01,5.742096900939941406e-01
-4.272502660751342773e-01,1.869239099323749542e-02,6.811002492904663086e-01,-4.924265444278717041e-01,4.709865152835845947e-01,-3.006823658943176270e-01,3.790055811405181885e-01,8.528262376785278320e-01,5.311324819922447205e-02,6.542114615440368652e-01,-1.360218822956085205e-01,-4.715292155742645264e-01,6.458470821380615234e-01
-4.279498755931854248e-01,1.685529947280883789e-02,6.806329488754272461e-01,-4.974520802497863770e-01,4.735449850559234619e-01,-2.992120981216430664e-01,3.799175024032592773e-01,8.517761826515197754e-01,5.522734671831130981e-02,6.522176265716552734e-01,-1.349642276763916016e-01,-4.684031307697296143e-01,6.478455066680908203e-01
-4.280985295772552490e-01,1.854053698480129242e-02,6.799032688140869141e-01,-4.942405223846435547e-01,4.722968637943267822e-01,-2.986071109771728516e-01,3.792805969715118408e-01,8.529635667800903320e-01,5.501794442534446716e-02,6.535958051681518555e-01,-1.373979300260543823e-01,-4.717772305011749268e-01,6.463907957077026367e-01
-4.244532883167266846e-01,1.804106496274471283e-02,6.830663681030273438e-01,-4.907976388931274414e-01,4.721331596374511719e-01,-3.009999394416809082e-01,3.789163529872894287e-01,8.521562218666076660e-01,5.134833231568336487e-02,6.533241271972656250e-01,-1.367858648300170898e-01,-4.714752733707427979e-01,6.463550925254821777e-01
