epoch,train_loss,test_loss
1,0.285070538520813,0.24031205475330356
5,0.17562779784202576,0.16283415257930756
10,0.12094932049512865,0.1109609603881836
15,0.08239366859197618,0.07562923431396484
20,0.0582837276160717,0.05377286300063133
25,0.04640666022896767,0.04344978928565979
30,0.041345566511154175,0.03897219896316528
35,0.0390007421374321,0.03685124590992928
40,0.037975192070007324,0.035795480012893684
45,0.03712135925889015,0.03490323945879936
50,0.03618112206459045,0.033947065472602844
55,0.03506658971309662,0.032813381403684616
60,0.03392959013581276,0.03171168640255928
65,0.03298275545239448,0.030768068507313732
70,0.03222208470106125,0.029986923560500145
75,0.03163089603185654,0.02934726141393185
80,0.031070571392774582,0.028748245909810063
85,0.030515542253851887,0.028204381465911862
90,0.030040282756090164,0.02776153385639191
95,0.02962033823132515,0.027352401986718174
100,0.029223667457699776,0.026955971494317055
105,0.02884610742330551,0.026583176106214523
110,0.028488904237747192,0.02623107098042965
115,0.02814200147986412,0.025890057906508446
120,0.027799170464277267,0.025553427636623386
125,0.027462132275104526,0.02522364817559719
130,0.027130641043186188,0.02489931508898735
135,0.02680392749607563,0.024581234902143482
140,0.02648235484957695,0.024270612746477127
145,0.026165075600147247,0.023964967578649517
150,0.025851210579276085,0.02366370148956776
155,0.02554091438651085,0.023367857560515404
160,0.02523451298475265,0.023076234385371208
165,0.02493171766400337,0.022789284586906437
170,0.02463195100426674,0.022506942972540852
175,0.024334562942385674,0.02222850732505321
180,0.024038726463913918,0.021952968090772632
185,0.023743685334920883,0.021679721772670742
190,0.02344924956560135,0.02140840888023376
195,0.023155849426984787,0.021139269694685936
200,0.022864120081067085,0.02087313681840897
205,0.02257430925965309,0.020610233768820763
210,0.022286253049969677,0.020350134000182152
215,0.0219996627420187,0.02009259164333344
220,0.021714581176638603,0.019837630912661552
225,0.021431397646665573,0.01958535984158516
230,0.021150799468159683,0.019336149096488956
235,0.020873798057436943,0.01909088902175426
240,0.020601585507392883,0.018850823864340786
245,0.02033520676195621,0.018616991117596626
250,0.020075291395187374,0.018389826640486717
255,0.019822005182504654,0.0181693397462368
260,0.019575420767068863,0.01795562170445919
265,0.01933547481894493,0.017748400568962097
270,0.019101502373814583,0.01754646934568882
275,0.01887340843677521,0.017349662259221073
280,0.01865091547369957,0.017157815396785736
285,0.018433654680848118,0.016970610246062282
290,0.01822417974472046,0.016795899718999863
295,0.01812080666422844,0.016698392108082768
300,0.01785864122211933,0.01644197478890419
305,0.01760861650109291,0.016280777752399445
310,0.017426200211048126,0.016095684841275215
315,0.017211424186825752,0.015934113413095474
320,0.017014821991324425,0.01575801707804203
325,0.016810191795229912,0.015591518953442575
330,0.01660591922700405,0.015418180264532566
335,0.016397681087255478,0.015247135423123838
340,0.016184620559215546,0.015071879141032698
345,0.015967480838298798,0.014896197244524956
350,0.015747020021080967,0.014719596132636069
355,0.015524839051067827,0.014543008059263231
360,0.015303854830563068,0.014366748742759228
365,0.015086383558809755,0.01419192273169756
370,0.014874794520437716,0.014019095338881016
375,0.01467092614620924,0.01384921371936798
380,0.014475871808826925,0.013683131895959377
385,0.014289851300418375,0.013521977700293064
390,0.0141122592613101,0.013365604914724829
395,0.013942995108664036,0.013219760730862616
400,0.013833988457918169,0.013137924484908579
405,0.013649508357048036,0.012959473766386507
410,0.013505513779819012,0.01278954278677702
415,0.013324778527021408,0.012675425969064236
420,0.013192205689847471,0.012530663050711157
425,0.013041666708886623,0.012395518831908705
430,0.012906602583825588,0.012269143015146255
435,0.012775569222867487,0.0121461758390069
440,0.01264443155378103,0.012027651071548462
445,0.01251706015318632,0.01191325392574072
450,0.012393253855407238,0.011800184845924376
455,0.012272256426513195,0.011688785627484322
460,0.01215313095599413,0.011580626480281351
465,0.012037158012390137,0.011475990526378156
470,0.011923364363610744,0.011370588093996048
475,0.011819735169410706,0.01128862053155899
480,0.011792177334427834,0.011197097599506378
485,0.011634116992354393,0.011068291030824184
490,0.011495650745928288,0.010977229103446009
495,0.011392053216695786,0.010889089666306973
500,0.011295804753899574,0.010791640728712082
505,0.011193165555596352,0.010694404132664205
510,0.011092769913375378,0.010605613701045513
515,0.01099645160138607,0.010520498268306257
520,0.010902797803282738,0.010437813587486744
525,0.010811247862875463,0.010356763377785684
530,0.010721028782427313,0.010276523418724535
535,0.010631760582327844,0.01019712258130312
540,0.01054521556943655,0.010120521299540995
545,0.01046042051166296,0.010045446455478668
550,0.010382257401943209,0.00997951254248619
555,0.01033023837953806,0.009919784031808376
560,0.010220658965408802,0.00983350072056055
565,0.010135043412446976,0.009757139720022678
570,0.01005501952022314,0.009680735878646374
575,0.009979433380067348,0.009611261077225208
580,0.009905159473419191,0.00954648572951555
585,0.009830012917518616,0.009483171626925468
590,0.009755109436810015,0.009417845867574215
595,0.0096843633800745,0.00935574807226658
600,0.009614113718271255,0.009296785108745098
605,0.009576244279742241,0.009302051737904549
610,0.009499087929725649,0.009236566722393036
615,0.009416135028004645,0.009133236482739449
620,0.00936196930706501,0.009064574725925922
625,0.009298455901443958,0.009013148956000805
630,0.00921722687780857,0.008957400918006897
635,0.009154803119599821,0.008898811414837837
640,0.009091336280107498,0.00885075330734253
645,0.009027249179780485,0.008792897686362267
650,0.00896752905100584,0.00874723307788372
655,0.008936379104852676,0.008731236681342125
660,0.008858754299581051,0.00864543579518795
665,0.008810237050056458,0.008604043163359165
670,0.008746287785470486,0.00854125153273344
675,0.00868552178144455,0.0084968451410532
680,0.008626032620668411,0.008448340930044651
685,0.008569855242967606,0.008405238389968872
690,0.008515505120158195,0.008362424559891224
695,0.008460704237222672,0.00832195673137903
700,0.008407656103372574,0.008282256312668324
705,0.008356156758964062,0.008244667202234268
710,0.008305258117616177,0.008208448998630047
715,0.008314314298331738,0.008293663151562214
720,0.008320163004100323,0.008138700388371944
725,0.008217883296310902,0.008072637021541595
730,0.008150270208716394,0.008036370389163494
735,0.00807311199605465,0.00801096763461828
740,0.008028811775147915,0.007962486706674099
745,0.00797878112643957,0.00791485421359539
750,0.007931077852845192,0.007884671911597252
755,0.007883334532380104,0.00785045325756073
760,0.007836645469069481,0.007816829718649387
765,0.007793039549142122,0.007786466274410486
770,0.007748052012175322,0.007755818311125041
775,0.00770446565002203,0.007723941933363677
780,0.007661552168428899,0.007692589424550532
785,0.007619362324476242,0.007661017589271069
790,0.007577427197247744,0.007630672305822371
795,0.007536060176789761,0.007599759846925735
800,0.0074951592832803735,0.007569235749542712
805,0.0074547603726387015,0.0075395675376057625
810,0.007414798717945814,0.007509188726544379
815,0.007375265937298536,0.007479281164705753
820,0.0073362807743251315,0.0074485186487436295
825,0.007305637467652559,0.007439304143190385
830,0.007328549399971963,0.007368910592049359
835,0.007251249626278876,0.007332208100706339
840,0.007191365584731102,0.00729973567649722
845,0.007155384868383408,0.007261439226567745
850,0.007118678651750088,0.007223610300570726
855,0.0070789745077490815,0.007203031796962024
860,0.007041154894977808,0.007179801352322102
865,0.007006026804447174,0.007152421399950981
870,0.006969904992729425,0.007123054936528206
875,0.00693467166274786,0.007099361624568702
880,0.0069002448581159115,0.007073362823575734
885,0.006865941919386387,0.0070459311828017235
890,0.006831959821283817,0.007019892800599337
895,0.006798336748033762,0.006994112860411406
900,0.0067650596611201754,0.006967345718294382
905,0.006732105743139982,0.0069410791620612144
910,0.006699470337480307,0.006915430072695017
915,0.006667123641818762,0.006889383308589458
920,0.006635076366364956,0.006863277405500412
925,0.006603325717151165,0.006837981287389994
930,0.0065719960257411,0.006811194587498903
935,0.006545314565300942,0.006797485984861851
940,0.006573730614036322,0.00676367897540331
945,0.006493137218058109,0.006701353006064892
950,0.006462773308157921,0.006689765024930239
955,0.006422108970582485,0.006648971233516932
960,0.006395628210157156,0.006621588952839375
965,0.006361507810652256,0.006605600472539663
970,0.006332998629659414,0.006581294350326061
975,0.00630227429792285,0.006555310916155578
980,0.006273601669818163,0.006533640436828136
985,0.006244929973036051,0.006511526182293892
990,0.006216293200850487,0.006488139275461435
995,0.006187932565808296,0.006465678568929435
1000,0.006159898824989796,0.0064428201876580715
1005,0.006132053676992655,0.0064199771732091895
