3.498339354991912842e-01,1.300421655178070068e-01,-3.062445223331451416e-01,6.656948477029800415e-03,2.107745558023452759e-01,7.283815741539001465e-01,-1.521571725606918335e-01,-5.363923907279968262e-01,3.381427228450775146e-01,-2.877607345581054688e-01,3.032510578632354736e-01,-4.785688817501068115e-01,6.597127914428710938e-01
3.831981718540191650e-01,2.125199437141418457e-01,-3.283895850181579590e-01,3.931159898638725281e-02,2.038797736167907715e-01,7.596598267555236816e-01,-2.390696704387664795e-01,-5.141225457191467285e-01,3.464687168598175049e-01,-3.190608918666839600e-01,1.358653455972671509e-01,-4.995226860046386719e-01,6.746745109558105469e-01
3.519738316535949707e-01,1.312025636434555054e-01,-3.010247945785522461e-01,9.165187366306781769e-03,2.084720879793167114e-01,7.317133545875549316e-01,-1.565076559782028198e-01,-5.359072685241699219e-01,3.443695604801177979e-01,-2.857668697834014893e-01,2.873626649379730225e-01,-4.796077311038970947e-01,6.582550406455993652e-01
3.498773872852325439e-01,1.327333897352218628e-01,-3.065053224563598633e-01,6.977682933211326599e-03,2.091774046421051025e-01,7.313730120658874512e-01,-1.526706814765930176e-01,-5.355191826820373535e-01,3.418160676956176758e-01,-2.873176634311676025e-01,2.907032072544097900e-01,-4.811535775661468506e-01,6.591943502426147461e-01
3.779366016387939453e-01,1.998152881860733032e-01,-3.238480985164642334e-01,3.091434761881828308e-02,2.041711509227752686e-01,7.605758905410766602e-01,-2.177754789590835571e-01,-5.188807249069213867e-01,3.543285727500915527e-01,-3.083505630493164062e-01,1.466398835182189941e-01,-5.005224943161010742e-01,6.683970689773559570e-01
3.750265836715698242e-01,1.965195238590240479e-01,-3.316050767898559570e-01,2.300529181957244873e-02,2.054054588079452515e-01,7.589322328567504883e-01,-2.052009701728820801e-01,-5.187131166458129883e-01,3.527634739875793457e-01,-3.080213665962219238e-01,1.674715578556060791e-01,-5.019770860671997070e-01,6.679242849349975586e-01
4.773553013801574707e-01,3.288131356239318848e-01,-4.001085758209228516e-01,2.563384473323822021e-01,1.721094846725463867e-01,7.969393134117126465e-01,-5.995044708251953125e-01,-4.788224101066589355e-01,3.042169213294982910e-01,-4.179928302764892578e-01,-5.142949223518371582e-01,-3.145424127578735352e-01,7.670373916625976562e-01
4.766385853290557861e-01,3.303762078285217285e-01,-4.005089998245239258e-01,2.582879960536956787e-01,1.705867648124694824e-01,7.977560162544250488e-01,-6.004127264022827148e-01,-4.759290516376495361e-01,3.055503368377685547e-01,-4.145469665527343750e-01,-5.181192755699157715e-01,-3.168341219425201416e-01,7.655419111251831055e-01
4.797755777835845947e-01,3.355463743209838867e-01,-4.001697301864624023e-01,2.553399205207824707e-01,1.705664098262786865e-01,7.987858653068542480e-01,-5.993523597717285156e-01,-4.742721915245056152e-01,3.070892393589019775e-01,-4.221496880054473877e-01,-5.117369890213012695e-01,-3.213630616664886475e-01,7.663080692291259766e-01
4.754974544048309326e-01,3.240970075130462646e-01,-3.980439603328704834e-01,2.555452585220336914e-01,1.729335188865661621e-01,7.954491972923278809e-01,-5.964996814727783203e-01,-4.808430671691894531e-01,3.040263056755065918e-01,-4.161101877689361572e-01,-5.111458301544189453e-01,-3.133017122745513916e-01,7.671151161193847656e-01
4.753875434398651123e-01,3.228704035282135010e-01,-3.975802659988403320e-01,2.546603083610534668e-01,1.719534248113632202e-01,7.955169677734375000e-01,-5.967008471488952637e-01,-4.809617698192596436e-01,3.067120611667633057e-01,-4.150213301181793213e-01,-5.120208859443664551e-01,-3.121857941150665283e-01,7.667866349220275879e-01
