epoch,train_loss,test_loss
1,0.2606038451194763,0.22510619461536407
5,0.15954306721687317,0.14622843265533447
10,0.10238014906644821,0.09478627890348434
15,0.07252177596092224,0.06791067123413086
20,0.05634494125843048,0.052860647439956665
25,0.04766207933425903,0.045104462653398514
30,0.043838903307914734,0.04171234369277954
35,0.042489193379879,0.040503401309251785
40,0.04206813499331474,0.03998774662613869
45,0.041425060480833054,0.039307259023189545
50,0.04092543572187424,0.03886331617832184
55,0.04066348820924759,0.03866085782647133
60,0.04058455303311348,0.03862316161394119
65,0.040506090968847275,0.03856023773550987
70,0.04039258509874344,0.03842553868889809
75,0.040299974381923676,0.03830740600824356
80,0.04022335261106491,0.038231175392866135
85,0.040151242166757584,0.03815944120287895
90,0.040078021585941315,0.038085680454969406
95,0.04000106826424599,0.038012098520994186
100,0.039923544973134995,0.03793484717607498
105,0.03984038904309273,0.037849415093660355
110,0.03974867984652519,0.037756603211164474
115,0.03964605554938316,0.037646591663360596
120,0.039527032524347305,0.03751714900135994
125,0.03938159719109535,0.0373598113656044
130,0.039189662784338,0.03714902698993683
135,0.03892211988568306,0.03684816509485245
140,0.04003192484378815,0.03803363814949989
145,0.03956960141658783,0.037281014025211334
150,0.03901992365717888,0.03686130419373512
155,0.038667213171720505,0.036391209810972214
160,0.03803344443440437,0.035889703780412674
165,0.03784635290503502,0.03616010397672653
170,0.0383387953042984,0.03476118668913841
175,0.04237554594874382,0.034266237169504166
180,0.03531809151172638,0.03372301533818245
185,0.034914709627628326,0.03658005967736244
190,0.04485629126429558,0.04006422311067581
195,0.03941842541098595,0.035390738397836685
200,0.03752872720360756,0.034822072833776474
205,0.03569774702191353,0.03348666429519653
210,0.033407676964998245,0.03136197850108147
215,0.032432883977890015,0.029871948063373566
220,0.032008398324251175,0.03430435061454773
225,0.0373397022485733,0.040670424699783325
230,0.03994090110063553,0.03608488291501999
235,0.03806095942854881,0.03523562476038933
240,0.03721017763018608,0.03483084961771965
245,0.035927049815654755,0.03376813605427742
250,0.03477932885289192,0.032090600579977036
255,0.03256416320800781,0.030146008357405663
260,0.031969886273145676,0.029669959098100662
265,0.03107108548283577,0.029050633311271667
270,0.0489681102335453,0.030424442142248154
275,0.035040970891714096,0.03451931104063988
280,0.035183150321245193,0.032799553126096725
285,0.03390692546963692,0.030812397599220276
290,0.031587813049554825,0.02975316531956196
295,0.03105725347995758,0.02832011505961418
300,0.03069007769227028,0.028019137680530548
305,0.030247779563069344,0.028081486001610756
310,0.03160969540476799,0.028208954259753227
315,0.031495723873376846,0.027510685846209526
320,0.030582578852772713,0.027786247432231903
325,0.02958296611905098,0.02787753939628601
330,0.02959103137254715,0.027220353484153748
335,0.02948135696351528,0.02701355330646038
340,0.02923697978258133,0.02685888111591339
345,0.029057174921035767,0.02667994052171707
350,0.028862033039331436,0.026600850746035576
355,0.028767939656972885,0.026411287486553192
360,0.02864430658519268,0.026290904730558395
365,0.028553899377584457,0.026192164048552513
370,0.028437558561563492,0.026108581572771072
375,0.028354596346616745,0.02601734921336174
380,0.028276512399315834,0.025904642418026924
385,0.02819807454943657,0.02586296573281288
390,0.0291709303855896,0.025970248505473137
395,0.02849544584751129,0.02584920823574066
400,0.028121065348386765,0.025910692289471626
405,0.028138792142271996,0.02563297562301159
410,0.02794623374938965,0.025552868843078613
415,0.027855385094881058,0.025452429428696632
420,0.027743041515350342,0.025396475568413734
425,0.02826645039021969,0.025347523391246796
430,0.02809860184788704,0.025808241218328476
435,0.0280214324593544,0.02525111846625805
440,0.027627838775515556,0.0253724604845047
445,0.027535995468497276,0.02525286190211773
450,0.027486206963658333,0.025163689628243446
455,0.02735874056816101,0.024927936494350433
460,0.02729552611708641,0.02493671327829361
465,0.027695847675204277,0.02569407969713211
470,0.029601426795125008,0.026441730558872223
475,0.028504356741905212,0.025944894179701805
480,0.027968093752861023,0.025592278689146042
485,0.02783782221376896,0.02526935003697872
490,0.02743569202721119,0.02496430091559887
495,0.027201859280467033,0.0249122716486454
500,0.027167290449142456,0.024680245667696
505,0.027022434398531914,0.02461746148765087
510,0.026911573484539986,0.024484679102897644
515,0.02702372334897518,0.02445373684167862
520,0.027030877768993378,0.024595584720373154
525,0.027127010747790337,0.026272475719451904
530,0.027673130854964256,0.025314172729849815
535,0.02721860632300377,0.024524064734578133
540,0.02691156417131424,0.024616828188300133
545,0.026726873591542244,0.02439083717763424
550,0.026670560240745544,0.02413501776754856
555,0.026450486853718758,0.02407570369541645
560,0.028115060180425644,0.025925518944859505
565,0.028247321024537086,0.025156117975711823
570,0.027146916836500168,0.02445400506258011
575,0.02671685814857483,0.024460235610604286
580,0.026691509410738945,0.024140773341059685
585,0.026470420882105827,0.02397249825298786
590,0.026285162195563316,0.023847712203860283
595,0.026182489469647408,0.023687589913606644
600,0.0260231364518404,0.02358897775411606
605,0.027446061372756958,0.029583299532532692
610,0.03076000139117241,0.025509783998131752
615,0.028135189786553383,0.02581145614385605
620,0.027558689936995506,0.024872593581676483
625,0.02691439911723137,0.024641411378979683
630,0.026620764285326004,0.02427375130355358
635,0.026422444730997086,0.024031510576605797
640,0.026223450899124146,0.023857541382312775
645,0.02606811933219433,0.023575274273753166
650,0.025889409705996513,0.023455869406461716
655,0.025698009878396988,0.023308858275413513
660,0.025747472420334816,0.023607052862644196
665,0.02702322229743004,0.023897536098957062
670,0.02625218592584133,0.023549171164631844
675,0.0260162353515625,0.023301411420106888
680,0.02551720291376114,0.02328525483608246
685,0.02538001909852028,0.022919805720448494
690,0.02515561506152153,0.022880282253026962
695,0.027581071481108665,0.0242792759090662
700,0.026005905121564865,0.02417149394750595
705,0.026739219203591347,0.023441705852746964
710,0.027440818026661873,0.025332236662507057
715,0.026804829016327858,0.024598166346549988
720,0.026599794626235962,0.024123312905430794
725,0.025911826640367508,0.023654315620660782
730,0.025670716539025307,0.023257074877619743
735,0.025313466787338257,0.02288750931620598
740,0.025075124576687813,0.02273288369178772
745,0.024920569732785225,0.02257324755191803
750,0.024916885420680046,0.022589627653360367
755,0.024692146107554436,0.022476131096482277
760,0.024806644767522812,0.022260133177042007
765,0.025200173258781433,0.022532742470502853
770,0.02485979162156582,0.022517729550600052
775,0.025020970031619072,0.02282596379518509
780,0.025246376171708107,0.02530084364116192
785,0.027121709659695625,0.023517007008194923
790,0.02532525733113289,0.02336997725069523
795,0.024996191263198853,0.022908538579940796
800,0.02475580945611,0.022537194192409515
805,0.024588579311966896,0.02214745804667473
810,0.024176012724637985,0.02201339602470398
815,0.02398558519780636,0.021785428747534752
820,0.023953938856720924,0.021553808823227882
825,0.023760242387652397,0.02156529389321804
830,0.02391301654279232,0.0216665156185627
835,0.024059316143393517,0.021341733634471893
840,0.02383020520210266,0.021311653777956963
845,0.02353774942457676,0.021143369376659393
850,0.023527154698967934,0.02132338657975197
855,0.025767410174012184,0.02433554269373417
860,0.02944573014974594,0.02564069628715515
865,0.02726755663752556,0.024703240022063255
870,0.02560974657535553,0.023096099495887756
875,0.02515910007059574,0.02264193445444107
880,0.024396827444434166,0.022233497351408005
885,0.023990178480744362,0.021776065230369568
890,0.023633496835827827,0.02144598215818405
895,0.0234097708016634,0.021198641508817673
900,0.023325376212596893,0.02090144157409668
905,0.02313886396586895,0.02082812786102295
910,0.02298075705766678,0.020740507170557976
915,0.022920604795217514,0.020909415557980537
920,0.023037565872073174,0.0209337305277586
925,0.022781403735280037,0.02075274847447872
930,0.02260051853954792,0.020543977618217468
935,0.023397717624902725,0.024409258738160133
940,0.025509003549814224,0.022276686504483223
945,0.02378975600004196,0.021959809586405754
950,0.024502553045749664,0.02181583270430565
955,0.024027347564697266,0.021711338311433792
960,0.023345254361629486,0.02147597260773182
965,0.023072499781847,0.02075648307800293
970,0.02260340191423893,0.020366394892334938
975,0.022247906774282455,0.020264964550733566
980,0.023933786898851395,0.02078329585492611
985,0.02264629676938057,0.02041804790496826
990,0.022279154509305954,0.020295362919569016
995,0.022465825080871582,0.020956670865416527
1000,0.021838143467903137,0.02014555037021637
1005,0.021923044696450233,0.020520128309726715
1010,0.021993020549416542,0.021024271845817566
1015,0.023432044312357903,0.022469518706202507
1020,0.022803740575909615,0.02078280784189701
1025,0.022852404043078423,0.020745305344462395
1030,0.02221100404858589,0.020286384969949722
1035,0.0221128948032856,0.019797008484601974
1040,0.021704282611608505,0.01972447894513607
1045,0.021579690277576447,0.019558487460017204
1050,0.021806130185723305,0.020828712731599808
1055,0.022718260064721107,0.019950980320572853
1060,0.0217604897916317,0.019968410953879356
1065,0.02142574079334736,0.0196561086922884
1070,0.021143708378076553,0.01944020949304104
1075,0.02334076166152954,0.020720571279525757
1080,0.021592525765299797,0.019820863381028175
1085,0.021121276542544365,0.019651612266898155
1090,0.020941291004419327,0.019448673352599144
1095,0.02096368372440338,0.01944282464683056
1100,0.020718568935990334,0.019141940400004387
1105,0.023997213691473007,0.020079994574189186
1110,0.022409746423363686,0.02073366753757
1115,0.02225641906261444,0.020007843151688576
1120,0.021514762192964554,0.019626544788479805
1125,0.020940609276294708,0.019321700558066368
1130,0.020794888958334923,0.019131019711494446
1135,0.020693669095635414,0.0189923457801342
1140,0.020429357886314392,0.01889697276055813
1145,0.020350506529211998,0.018890738487243652
1150,0.020228412002325058,0.018725106492638588
1155,0.020136671140789986,0.018637826666235924
1160,0.020081907510757446,0.018556734547019005
1165,0.020041294395923615,0.018528679385781288
1170,0.02012634463608265,0.018605096265673637
1175,0.01990402862429619,0.018396873027086258
1180,0.02016364596784115,0.019394181668758392
1185,0.021504316478967667,0.019580379128456116
1190,0.02121940441429615,0.019244607537984848
1195,0.020512007176876068,0.01893523894250393
1200,0.020183634012937546,0.01876015029847622
1205,0.02075370028614998,0.019494744017720222
1210,0.02017674595117569,0.018990766257047653
1215,0.02043810859322548,0.01880771853029728
1220,0.020028332248330116,0.018508676439523697
1225,0.019841015338897705,0.018352320417761803
1230,0.019682349637150764,0.018219394609332085
1235,0.019625257700681686,0.01808801107108593
1240,0.019449250772595406,0.018087558448314667
1245,0.019395101815462112,0.017996355891227722
1250,0.019331585615873337,0.01792043261229992
1255,0.0192350372672081,0.017896920442581177
1260,0.019263936206698418,0.01805870421230793
1265,0.020005231723189354,0.018307926133275032
1270,0.0198442991822958,0.01813547872006893
1275,0.019477633759379387,0.018235502764582634
1280,0.019462324678897858,0.018021218478679657
1285,0.019230296835303307,0.018008403480052948
1290,0.01922539249062538,0.01794912852346897
1295,0.019147612154483795,0.01803371123969555
1300,0.01980757899582386,0.01776127703487873
1305,0.019929222762584686,0.018361875787377357
1310,0.020658595487475395,0.018159883096814156
1315,0.020259875804185867,0.020069655030965805
1320,0.021136928349733353,0.02031833305954933
1325,0.020857857540249825,0.019113631919026375
1330,0.020855076611042023,0.019436562433838844
1335,0.01969790831208229,0.01979966275393963
1340,0.02031145989894867,0.018482694402337074
1345,0.01951359584927559,0.018221765756607056
1350,0.019160762429237366,0.01816999725997448
1355,0.018979663029313087,0.017814816907048225
1360,0.01889464072883129,0.017625438049435616
1365,0.018706271424889565,0.017589494585990906
1370,0.018615122884511948,0.017498748376965523
1375,0.01852993108332157,0.017429357394576073
1380,0.018432922661304474,0.01735071651637554
1385,0.018348954617977142,0.01731039583683014
1390,0.018300896510481834,0.017277486622333527
1395,0.01826717145740986,0.017405064776539803
1400,0.018317190930247307,0.017267372459173203
1405,0.018744561821222305,0.017550626769661903
1410,0.019199399277567863,0.017637675628066063
1415,0.01883511431515217,0.017510592937469482
1420,0.01865660399198532,0.017363542690873146
1425,0.018684469163417816,0.017404349520802498
1430,0.018341248854994774,0.01748344860970974
1435,0.01890479028224945,0.017554733902215958
1440,0.01846289075911045,0.01726943999528885
1445,0.01822602190077305,0.017408596351742744
1450,0.017961177974939346,0.01715932972729206
1455,0.017843222245573997,0.017366923391819
1460,0.018693430349230766,0.018045155331492424
1465,0.01986491121351719,0.01828557252883911
1470,0.019046317785978317,0.017880292609333992
1475,0.01883435994386673,0.017703337594866753
1480,0.018285386264324188,0.017118720337748528
1485,0.018095538020133972,0.017322927713394165
1490,0.017962904646992683,0.01711757481098175
1495,0.01787986420094967,0.01694147102534771
1500,0.018870225176215172,0.017326204106211662
1505,0.018099671229720116,0.016926860436797142
1510,0.017739079892635345,0.01691700704395771
1515,0.01778007112443447,0.017038777470588684
1520,0.017723752185702324,0.016856787726283073
1525,0.018082577735185623,0.016965731978416443
1530,0.017786279320716858,0.01679116114974022
1535,0.01758345402777195,0.017050063237547874
1540,0.017628781497478485,0.017229434102773666
1545,0.021297069266438484,0.01785122975707054
1550,0.019783295691013336,0.018134282901883125
1555,0.018636291846632957,0.01776573807001114
1560,0.018187904730439186,0.017600420862436295
1565,0.01784048043191433,0.017322426661849022
1570,0.018141981214284897,0.017331784591078758
1575,0.017804088070988655,0.016735374927520752
1580,0.017548000440001488,0.01683798059821129
1585,0.017454002052545547,0.016707299277186394
1590,0.017471764236688614,0.01667914353311062
1595,0.017044246196746826,0.016536928713321686
