1.034429858128230251e+01,-2.964451938205296244e+01,-1.216662620815128548e+00,4.337155554029676807e+01,-5.279020667076110840e+01,-2.288331720564100635e+01,-6.023918920093123575e+00
1.373027751843135036e+01,-3.000609334309896781e+01,2.614559326320886612e+00,4.251485334502325486e+01,-5.302347640196482814e+01,-2.156616581810845190e+01,-7.091588444179976136e+00
8.957230448722839355e+00,-2.915034654405383208e+01,-1.054437807761132717e+00,4.505028360419802880e+01,-5.604093025128047145e+01,-2.127742899788750464e+01,-6.208707226647277366e+00
8.455837666988372803e+00,-2.950983513726129104e+01,-1.175846974365413189e+00,4.387684199545118702e+01,-5.579887479543685913e+01,-2.220191690656874073e+01,-5.579551060994475620e+00
9.371044635772705078e+00,-2.966796069675022807e+01,-1.215606749368220107e+00,4.416810406578912307e+01,-5.495520482460658229e+01,-2.278017997741699219e+01,-5.575635863675017845e+00
9.976778825124114292e+00,-3.000747299194337359e+01,-1.757850948100298183e+00,4.494225548373327683e+01,-5.345732072989146388e+01,-2.246167924669053662e+01,-6.117928690380537660e+00
1.018916606903076172e+01,-3.033943854437934817e+01,-2.427341059471160634e+00,4.544462892744276417e+01,-5.225538114706675685e+01,-2.155404355790879833e+01,-6.739102469550246610e+00
1.017210274934768677e+01,-3.047506798638238479e+01,-2.735747893651335971e+00,4.543726642926533543e+01,-5.204533239205677830e+01,-2.077975802951388573e+01,-7.021373841497634771e+00
1.006315539280574001e+01,-3.044074418809680083e+01,-2.558427397161722183e+00,4.510014487637414504e+01,-5.265124688545861886e+01,-2.061236302057902492e+01,-6.906178096930190691e+00
9.968872765700027117e+00,-3.043302366468641651e+01,-2.199869401132076518e+00,4.468661348025004543e+01,-5.346998572349548340e+01,-2.102059788174098998e+01,-6.595242189036483182e+00
9.976614912350967757e+00,-3.050224346584744239e+01,-1.934431105231254833e+00,4.432001445028517139e+01,-5.414469440778096043e+01,-2.160679764217800169e+01,-6.301360328992217319e+00
1.008999884128570557e+01,-3.065090009901258838e+01,-1.871181776126235263e+00,4.406699207093980419e+01,-5.453513463338215672e+01,-2.201195822821723169e+01,-6.098608838187331571e+00
1.024377087752024806e+01,-3.078920830620660354e+01,-1.804009809469192760e+00,4.398084017965528858e+01,-5.480086455742518581e+01,-2.205354637569850951e+01,-5.977924499246810797e+00
1.039814392725627101e+01,-3.095144950018989505e+01,-1.611298586552351253e+00,4.410575164688958694e+01,-5.494180222352345311e+01,-2.180444531970553612e+01,-5.933756795194412348e+00
1.049685766299565159e+01,-3.112495888604058791e+01,-1.278245247279613750e+00,4.440956181950039650e+01,-5.500546594460804783e+01,-2.155141697989569849e+01,-5.984614955054397001e+00
1.048147718111674465e+01,-3.126810328165690578e+01,-8.842713354776208234e-01,4.472764101293351757e+01,-5.498817861080169678e+01,-2.155814435746934521e+01,-6.114123264948531755e+00
1.029893845319747925e+01,-3.131361897786459281e+01,-5.290571600198745728e-01,4.488461083836025978e+01,-5.498732626438140869e+01,-2.184292210472954565e+01,-6.245987448427413824e+00
1.000087400277456595e+01,-3.121809471978082229e+01,-3.032493230421096087e-01,4.478688836097717285e+01,-5.505190243323643529e+01,-2.219710747400920070e+01,-6.301979555024047386e+00
9.657700757185622820e+00,-3.097679816351997317e+01,-2.289805735927075148e-01,4.448360668288336228e+01,-5.524078458547592163e+01,-2.239422003428141750e+01,-6.233729587660903348e+00
9.371317823727920882e+00,-3.063697221544055083e+01,-2.994110109284520149e-01,4.415875871976216160e+01,-5.560431579748789943e+01,-2.233169873555500828e+01,-6.046686735418106196e+00
9.219775001207992204e+00,-3.029918501112196338e+01,-4.939553677104413509e-01,4.399791624810960400e+01,-5.606805781523387111e+01,-2.206024328867594875e+01,-5.805394053459181691e+00
9.241919616858169206e+00,-3.010296334160699416e+01,-8.517884338895385099e-01,4.412069651815626514e+01,-5.636655390262603760e+01,-2.169299523035685695e+01,-5.599963002734725137e+00
9.426774978637695312e+00,-3.011407470703126421e+01,-1.351836533285677433e+00,4.455764161215887498e+01,-5.614987214406330907e+01,-2.140331135855780786e+01,-5.497779448827117221e+00
9.662071764469146729e+00,-3.032298236423069682e+01,-1.958336929480225308e+00,4.527256190776824951e+01,-5.504893561204274022e+01,-2.126754124959309422e+01,-5.510926743348449008e+00
9.880633056163787842e+00,-3.070378028021919192e+01,-2.721789184336870449e+00,4.627817372481028713e+01,-5.271938542524974025e+01,-2.129274076885646849e+01,-5.609893136554305215e+00
9.947236279646560320e+00,-3.126938544379341067e+01,-3.815016864488512738e+00,4.748576117886437942e+01,-4.874774614969889797e+01,-2.138489749696519482e+01,-5.741053654087920677e+00
1.009061624606451346e+01,-3.220219760470921244e+01,-5.741888346771389706e+00,4.923288590378231788e+01,-4.288397431373596191e+01,-2.114902999666001904e+01,-5.865301357375258817e+00
9.800119102001190186e+00,-3.366417397393121291e+01,-8.581032417714595795e+00,5.218647172053655936e+01,-3.449581464131674124e+01,-2.074819803237915039e+01,-6.012516717116042742e+00
9.318253795305892595e+00,-3.587854215833876026e+01,-1.317924807469049142e+01,5.553073618147108448e+01,-2.268465223411718057e+01,-1.982876327302720654e+01,-6.352713869677657499e+00
8.760660787423461215e+00,-3.804183578491212359e+01,-1.769811424116292642e+01,5.865533153216043161e+01,-9.689803980290889740e+00,-1.827104091644287109e+01,-6.718606087896560553e+00
8.095628420511886247e+00,-4.006133439805773833e+01,-2.173108011484146118e+01,6.072532865736219776e+01,2.881020028144121170e+00,-1.589533620410495018e+01,-6.735361781385208246e+00
7.481245100498199463e+00,-4.134551302591960109e+01,-2.491391375660896301e+01,6.158844762378267035e+01,1.404695312182107614e+01,-1.408008204566107224e+01,-6.367555591795181158e+00
7.176252603530883789e+00,-4.240523592631022609e+01,-2.731089219450950623e+01,6.187083588706121873e+01,2.438888475298878689e+01,-1.291982200410630810e+01,-5.887210700247024420e+00
7.375734448432922363e+00,-4.336744456821018900e+01,-2.959654107689857483e+01,6.189581685596040472e+01,3.298964475591975543e+01,-1.135808626810710109e+01,-5.574298898379012712e+00
8.377137680848434798e+00,-4.383426284790040484e+01,-3.173964321613311768e+01,6.200190915001762448e+01,3.910241375366845773e+01,-8.937056197060485374e+00,-5.520533190833205595e+00
9.950159390767410628e+00,-4.387271075778538432e+01,-3.366010536750158622e+01,6.227211025026107905e+01,4.242710297306379630e+01,-6.372674968507553217e+00,-5.756081144014999040e+00
1.139564603567123413e+01,-4.400608317057292140e+01,-3.488899221022924735e+01,6.249606741799247800e+01,4.341066430012381261e+01,-4.770412378840973133e+00,-6.147401034832014943e+00
1.180111159880955540e+01,-4.413427077399360599e+01,-3.486452003320059134e+01,6.235146257612440479e+01,4.252109875281652762e+01,-4.322978191905548329e+00,-6.416527926921858693e+00
1.122742235660552979e+01,-4.387223392062718119e+01,-3.385509873429933236e+01,6.199297772513494920e+01,4.072157964110371609e+01,-3.853238953484435569e+00,-6.423868570062850836e+00
1.028796176115672267e+01,-4.276315519544813526e+01,-3.236908192435899423e+01,6.156121624840629636e+01,3.832136119405427621e+01,-2.976799673504302746e+00,-6.290484468142196306e+00
9.895079235235854753e+00,-4.153693241543240333e+01,-3.141528442502021790e+01,6.141648557451034662e+01,3.676109462976452846e+01,-2.021105421914000999e+00,-6.236876381768126976e+00
9.995011389255523682e+00,-4.104862467447917140e+01,-3.182732289036115958e+01,6.148041354285345506e+01,3.732263520359990139e+01,-1.558741761578460228e+00,-6.155569189124648233e+00
1.053691248099009670e+01,-4.124773279825846828e+01,-3.342334975798925711e+01,6.137129730648464943e+01,3.964227139949795742e+01,-1.962331765227844471e+00,-5.959539115428938771e+00
1.053042153517405666e+01,-4.116795158386231890e+01,-3.526639863848686218e+01,6.223344273037380958e+01,4.078395391503968881e+01,-4.276198479864333990e+00,-5.796271728144759550e+00
9.944815834363311069e+00,-4.042523532443577494e+01,-3.653976867596307443e+01,6.353871160083345160e+01,4.010664448142048855e+01,-7.051287094751998552e+00,-6.366865999168837220e+00
