-4.344815611839294434e-01,3.706485331058502197e-01,-6.626797374337911606e-03,-7.455594837665557861e-02,-2.878320515155792236e-01,-2.571757137775421143e-01,6.667058467864990234e-01
-4.310612976551055908e-01,3.717283606529235840e-01,-6.148884072899818420e-03,-5.894310399889945984e-02,-2.942633330821990967e-01,-2.387454062700271606e-01,6.348648667335510254e-01
-4.382911324501037598e-01,3.745205700397491455e-01,-2.778107998892664909e-03,-6.062011420726776123e-02,-2.780760526657104492e-01,-2.474855035543441772e-01,6.481926441192626953e-01
-4.446533620357513428e-01,3.754152059555053711e-01,-2.637090859934687614e-03,-7.352433353662490845e-02,-2.867423295974731445e-01,-2.443336397409439087e-01,6.702495813369750977e-01
-4.491031169891357422e-01,3.809026479721069336e-01,-1.912390463985502720e-03,-8.405219763517379761e-02,-2.922455072402954102e-01,-2.405870854854583740e-01,6.818745136260986328e-01
-4.490612447261810303e-01,3.841691613197326660e-01,-1.838654861785471439e-04,-8.663883060216903687e-02,-2.909872829914093018e-01,-2.388605177402496338e-01,6.797001361846923828e-01
-4.472585618495941162e-01,3.844713270664215088e-01,-1.044916280079632998e-04,-8.382992446422576904e-02,-2.885290086269378662e-01,-2.406277805566787720e-01,6.704363226890563965e-01
-4.462995529174804688e-01,3.836076855659484863e-01,-1.886692014522850513e-03,-7.919374108314514160e-02,-2.885873913764953613e-01,-2.433347851037979126e-01,6.623691320419311523e-01
-4.460988342761993408e-01,3.826646208763122559e-01,-4.025391768664121628e-03,-7.576544582843780518e-02,-2.906284928321838379e-01,-2.440696358680725098e-01,6.593289971351623535e-01
-4.461183547973632812e-01,3.822987079620361328e-01,-4.861547145992517471e-03,-7.501494884490966797e-02,-2.931475639343261719e-01,-2.429913878440856934e-01,6.607695221900939941e-01
-4.463095366954803467e-01,3.828969597816467285e-01,-4.416585899889469147e-03,-7.676587998867034912e-02,-2.954887151718139648e-01,-2.416884899139404297e-01,6.646438241004943848e-01
-4.471547007560729980e-01,3.854909539222717285e-01,-2.671740250661969185e-03,-8.021792769432067871e-02,-2.983750700950622559e-01,-2.420136481523513794e-01,6.694697141647338867e-01
-4.483902752399444580e-01,3.898725509643554688e-01,1.014089211821556091e-04,-8.372128009796142578e-02,-3.018109202384948730e-01,-2.433076798915863037e-01,6.738264560699462891e-01
-4.493533968925476074e-01,3.953824341297149658e-01,3.851590678095817566e-03,-8.616983890533447266e-02,-3.051095306873321533e-01,-2.441594153642654419e-01,6.764841675758361816e-01
-4.492989778518676758e-01,4.008637964725494385e-01,8.020076900720596313e-03,-8.717349916696548462e-02,-3.074021041393280029e-01,-2.434438467025756836e-01,6.768184304237365723e-01
-4.480673372745513916e-01,4.038008153438568115e-01,1.120374072343111038e-02,-8.694803714752197266e-02,-3.076381087303161621e-01,-2.412658631801605225e-01,6.753098368644714355e-01
-4.461140632629394531e-01,4.043209552764892578e-01,1.246894337236881256e-02,-8.639755845069885254e-02,-3.062056601047515869e-01,-2.387920916080474854e-01,6.729149222373962402e-01
-4.442516863346099854e-01,4.029083549976348877e-01,1.132982689887285233e-02,-8.617661148309707642e-02,-3.038201630115509033e-01,-2.369751185178756714e-01,6.704589724540710449e-01
-4.429180026054382324e-01,4.005297422409057617e-01,8.423306979238986969e-03,-8.670686185359954834e-02,-3.011851310729980469e-01,-2.365741431713104248e-01,6.685469150543212891e-01
-4.423529505729675293e-01,3.985088765621185303e-01,5.903841927647590637e-03,-8.781372010707855225e-02,-2.993429601192474365e-01,-2.373213320970535278e-01,6.676165461540222168e-01
-4.424023032188415527e-01,3.969332575798034668e-01,5.187626928091049194e-03,-8.894561231136322021e-02,-2.986801862716674805e-01,-2.385309636592864990e-01,6.676546931266784668e-01
-4.433897435665130615e-01,3.969282507896423340e-01,7.503386121243238449e-03,-8.899813145399093628e-02,-3.000262379646301270e-01,-2.392320036888122559e-01,6.685986518859863281e-01
-4.455714523792266846e-01,3.986550867557525635e-01,1.139304786920547485e-02,-8.649916201829910278e-02,-3.026550114154815674e-01,-2.385472953319549561e-01,6.700007915496826172e-01
-4.489604532718658447e-01,3.999049961566925049e-01,1.302604004740715027e-02,-7.893262803554534912e-02,-3.029559850692749023e-01,-2.360444813966751099e-01,6.704154610633850098e-01
-4.530158340930938721e-01,3.961609005928039551e-01,7.216855883598327637e-03,-6.276389956474304199e-02,-2.935253679752349854e-01,-2.321550995111465454e-01,6.681726574897766113e-01
-4.575488865375518799e-01,3.805984556674957275e-01,-1.044754218310117722e-02,-3.454966098070144653e-02,-2.652060985565185547e-01,-2.297243624925613403e-01,6.640294790267944336e-01
-4.619714021682739258e-01,3.478946089744567871e-01,-4.130983352661132812e-02,4.633626434952020645e-03,-2.117541432380676270e-01,-2.326963692903518677e-01,6.603889465332031250e-01
-4.652198255062103271e-01,2.964506149291992188e-01,-7.914071530103683472e-02,5.027722567319869995e-02,-1.357030719518661499e-01,-2.394643127918243408e-01,6.593456268310546875e-01
-4.651858508586883545e-01,2.367634326219558716e-01,-1.145656704902648926e-01,9.500163048505783081e-02,-5.283353850245475769e-02,-2.467849105596542358e-01,6.609147787094116211e-01
-4.609883129596710205e-01,1.742903590202331543e-01,-1.480447500944137573e-01,1.363104581832885742e-01,2.777954004704952240e-02,-2.505093514919281006e-01,6.640586853027343750e-01
