-0.2626089752,-1.0319970846,1.1308529377,0.2430839241,0.3216631711,-0.7916375399,0.2312141061,-0.0401877277,0.282664746,-0.0523560941,0.0008452437,0.8960589767,0.6064758897
-0.2585456967,-1.0046744347,1.1266895533,0.2801112235,0.3333056271,-0.8052374721,0.2450324446,-0.0437312797,0.268201232,-0.0465779305,0.0067042136,0.8930485249,0.5833487511
-0.2117178291,-0.9975410104,1.134049058,0.2266079336,0.33863011,-0.7891815901,0.2468986958,0.0072897645,0.2781858742,-0.0413796455,0.0361335985,0.941272974,0.5462393165
-0.2408573925,-1.0173196793,1.0978345871,0.3658611774,0.3204113543,-0.9431827068,0.1357019395,-0.1391941011,0.2074541897,-0.0208350271,0.0209878273,0.705530405,0.7068782449
-0.4614830613,-1.423563242,0.7324771881,0.2555840015,0.4558190703,-0.7397421002,0.1003640667,-0.0349122509,0.4603324831,0.0659403354,-0.007221967,0.471449852,0.2072568685
-0.2079848051,-1.1447863579,0.9535317421,0.4350452423,0.4167725444,-0.9350066185,0.1830651611,-0.1082551181,0.2515941858,0.0309966765,0.0418901294,0.6303212643,0.4562366307
-0.7919198871,-1.0687698126,0.6450248957,0.4894504249,-0.5564259291,-0.6159924865,0.283829987,-0.4358912408,0.0671432763,-0.0620182604,0.4984852672,0.3499418497,0.1830470562
-0.7507967949,-1.0830898285,0.5353682041,0.57472229,-0.5883130431,-0.6137395501,0.2031102926,-0.4577972293,0.0355443731,-0.143160969,0.4884002209,0.3565798998,0.1857601702
-0.7221829891,-1.039131403,0.7779244781,0.5169141293,-0.5605924726,-0.5164503455,0.4745171666,-0.3994661272,0.1143158972,-0.0965912342,0.454526782,0.5290670991,0.1545597315
-0.31106776,-1.3874111176,0.3538373709,0.546161294,0.3924690783,-0.7395637035,0.0702276379,-0.150042817,0.2555592954,0.1206322163,0.1788047999,0.3462497294,-0.0225479268
-0.1539233178,-0.9449050426,1.0914369822,0.4753529131,0.2863574326,-0.9320032001,0.2111851424,-0.2010643184,0.113892138,-0.0807348564,0.0451086164,0.7337807417,0.62514925
-0.1590363532,-1.0262476206,1.0142101049,0.579662919,0.3175165951,-0.9428862929,0.2029134333,-0.2354597151,0.1066747084,-0.0994775742,0.0260527097,0.6723762155,0.567630589
-0.6480720043,-1.1940275431,0.3551453352,0.6824560165,-0.3958981633,-0.2804897726,0.6057714224,-0.3971697688,0.1450373083,-0.2045551538,0.4921836257,0.6404397488,-0.2742606699
-0.6943099499,-1.1983674765,0.2304599881,0.7159376144,-0.4013339281,-0.2422447503,0.5625064969,-0.3999058604,0.1501411945,-0.1894118935,0.5274738073,0.6063601971,-0.3235297203
-0.6975132823,-1.2094666958,0.2251829952,0.703777492,-0.39450863,-0.2349919677,0.5450732708,-0.3937078714,0.1573904008,-0.1860493124,0.5211883783,0.6120159626,-0.3253718913
-0.1459199786,-1.0126444101,1.0498268604,0.4718822837,0.4166088998,-0.8565463424,0.2422333211,-0.1677554399,0.1858745515,-0.0902651325,-0.003439923,0.8023663759,0.4968522787
-0.2142155021,-1.0026134253,1.101544261,0.4154122472,0.3643746972,-0.8653424978,0.2268767804,-0.1684879214,0.1979384869,-0.0793048441,-0.004877626,0.8072358966,0.5858379602
-0.2051673234,-1.0075984001,1.1086422205,0.3967559338,0.3600828052,-0.8556852937,0.2233065367,-0.160655275,0.2023806423,-0.0802469403,-0.0004779706,0.8231132627,0.582524538
